195.57437	-0.000542563000000001
196.33962	-0.000466038
197.10483	-0.000389517000000001
197.87001	-0.000312998999999999
198.63516	-0.000236483999999999
199.40027	-0.000159972999999999
200.16535	-8.34650000000011e-05
200.9304	-6.96000000000084e-06
201.69542	1e-05
202.4604	1e-05
203.22535	1e-05
203.99026	1e-05
204.75514	1e-05
205.51999	1e-05
206.28481	1e-05
207.04959	-4.95899999999949e-06
207.81434	-8.14339999999987e-05
208.57906	-0.0001
209.34374	-6.56260000000003e-05
210.10839	1e-05
210.873	1e-05
211.63758	-6.37580000000014e-05
212.40213	-0.0001
213.16665	-0.0001
213.93113	-0.0001
214.69558	-3.04419999999993e-05
215.46	1e-05
216.22438	1e-05
216.98873	1e-05
217.75304	-7.53039999999999e-05
218.51732	-0.0001
219.28157	-7.18430000000012e-05
220.04578	1e-05
220.80996	1e-05
221.57411	1e-05
222.33822	-3.38220000000007e-05
223.1023	-0.0001
223.86635	-0.0001
224.63036	-3.69640000000004e-05
225.39434	-3.9434e-05
226.15829	-0.0001
226.9222	-0.0001
227.68607	-3.13929999999999e-05
228.44992	-4.49919999999992e-05
229.21373	-0.000121373
229.9775	-0.000197749999999999
230.74125	-0.000125874999999999
231.50495	-0.0001
232.26863	-7.31369999999999e-05
233.03227	1e-05
233.79588	1e-05
234.55945	1e-05
235.32299	1e-05
236.08649	1e-05
236.84996	1e-05
237.6134	-6.13400000000013e-05
238.3768	-6.23199999999997e-05
239.14017	1e-05
239.90351	1e-05
240.66681	1e-05
241.43007	1e-05
242.19331	1e-05
242.95651	1e-05
243.71967	1e-05
244.4828	1e-05
245.2459	1e-05
246.00896	1e-05
246.77198	1e-05
247.53498	1e-05
248.29794	-2.97940000000011e-05
249.06086	-9.39140000000009e-05
249.82375	-1.7625000000001e-05
250.58661	1e-05
251.34943	-3.49430000000012e-05
252.11222	-8.87779999999992e-05
252.87497	-1.2503000000001e-05
253.63769	1e-05
254.40038	1e-05
255.16303	-1.63029999999992e-05
255.92564	-9.25639999999987e-05
256.68822	-0.0001
257.45077	-5.49230000000023e-05
258.21328	1e-05
258.97576	1e-05
259.7382	-7.38200000000006e-05
260.50061	-0.0001
261.26299	-0.0001
262.02532	-0.0001
262.78763	-0.0001
